accurate_moves,inaccurate_moves,mistake_moves,blunder_moves,average_cp_loss,accuracy_score,player,game_id,elo,result,cheat_ratio,label
4,10,8,21,281.4418604651163,71.85581395348837,black,game_153,1303,draw,0.14893617021276595,0
4,5,11,5,206.44,79.356,white,game_154,1257,draw,0.2962962962962963,0
5,4,13,3,190.24,80.976,black,game_154,1303,draw,0.2692307692307692,0
1,4,3,52,425.1666666666667,57.48333333333333,white,game_155,1260,draw,0.0958904109589041,0
2,2,5,50,417.0169491525424,58.298305084745756,black,game_155,1303,draw,0.3333333333333333,0
1,10,10,7,177.78571428571428,82.22142857142858,white,game_156,1261,draw,0.34375,0
5,9,7,6,164.96296296296296,83.5037037037037,black,game_156,1303,draw,0.6875,0
6,13,20,35,255.52702702702703,74.4472972972973,white,game_157,1275,draw,0.6781609195402298,0
12,13,21,27,225.75342465753425,77.42465753424658,black,game_157,1303,draw,0.4883720930232558,0
1,17,5,23,282.7608695652174,71.72391304347826,white,game_158,1277,draw,0.40816326530612246,0
7,12,3,24,286.19565217391306,71.38043478260869,black,game_158,1303,draw,0.6122448979591837,0
3,16,5,8,162.53125,83.746875,white,game_159,1279,draw,0.23529411764705882,0
5,16,5,6,144.96875,85.503125,black,game_159,1303,draw,0.12121212121212122,0
4,2,1,35,420.26190476190476,57.97380952380952,white,game_160,1283,draw,0.3,0
3,2,1,37,435.4651162790698,56.45348837209302,black,game_160,1303,draw,0.5,0
4,17,4,17,233.0952380952381,76.69047619047619,white,game_161,1286,draw,0.5192307692307693,0
3,17,3,19,245.92857142857142,75.40714285714286,black,game_161,1303,draw,0.34615384615384615,0
0,4,1,23,417.4642857142857,58.253571428571426,white,game_162,1286,draw,0.6666666666666666,0
0,5,0,23,413.92857142857144,58.607142857142854,black,game_162,1303,draw,0.3448275862068966,0
0,4,1,25,428.3333333333333,57.166666666666664,white,game_163,1292,draw,0.5853658536585366,0
1,3,0,24,434.67857142857144,56.53214285714285,black,game_163,1303,draw,0.4146341463414634,0
2,1,5,39,418.51063829787233,58.148936170212764,white,game_164,1293,draw,0.49056603773584906,0
1,1,1,43,435.60869565217394,56.439130434782605,black,game_164,1303,draw,0.7358490566037735,1
6,4,13,44,336.1044776119403,66.38955223880598,white,game_165,1294,draw,0.6351351351351351,0
8,5,12,42,320.6865671641791,67.9313432835821,black,game_165,1303,draw,0.3287671232876712,0
33,13,7,0,46.18867924528302,95.3811320754717,white,game_166,1297,draw,0.18867924528301888,0
31,15,6,0,42.09615384615385,95.79038461538461,black,game_166,1303,draw,0.23076923076923078,0
4,9,5,19,274.05405405405406,72.5945945945946,white,game_167,1297,draw,0.6744186046511628,0
4,8,6,19,266.4594594594595,73.35405405405405,black,game_167,1303,draw,0.09523809523809523,0
15,11,2,19,212.4468085106383,78.75531914893617,white,game_168,1300,draw,0.3050847457627119,0
11,14,2,19,219.2173913043478,78.07826086956521,black,game_168,1303,draw,0.22033898305084745,0
6,11,4,72,390.59139784946234,60.94086021505376,white,game_169,1303,draw,0.5408163265306123,0
5,9,3,74,409.1098901098901,59.08901098901099,black,game_169,1303,draw,0.46938775510204084,0
3,8,7,45,391.3333333333333,60.86666666666667,white,game_170,1310,draw,0.2191780821917808,0
7,8,6,43,366.53125,63.346875,black,game_170,1303,draw,0.20833333333333334,0
11,2,7,20,269.775,73.02250000000001,white,game_171,1318,draw,0.26666666666666666,0
12,2,5,20,275.3076923076923,72.46923076923076,black,game_171,1303,draw,0.13333333333333333,0
10,4,9,16,242.94871794871796,75.7051282051282,white,game_172,1318,draw,0.21739130434782608,0
10,3,8,17,255.44736842105263,74.45526315789473,black,game_172,1303,draw,0.6956521739130435,0
0,7,9,42,368.51724137931035,63.148275862068964,white,game_173,1319,draw,0.6984126984126984,0
0,6,11,40,368.4561403508772,63.15438596491228,black,game_173,1303,draw,0.6935483870967742,0
3,8,8,7,204.34615384615384,79.56538461538462,white,game_174,1319,draw,0.6428571428571429,0
2,6,8,10,231.84615384615384,76.81538461538462,black,game_174,1303,draw,0.25925925925925924,0
3,12,3,24,303.1666666666667,69.68333333333334,white,game_175,1321,draw,0.6538461538461539,0
4,11,4,22,289.7073170731707,71.02926829268293,black,game_175,1303,draw,0.0,0
5,8,9,10,206.90625,79.309375,white,game_176,1326,draw,0.48484848484848486,0
10,6,6,10,194.34375,80.565625,black,game_176,1303,draw,0.1875,0
2,3,2,32,402.02564102564105,59.79743589743589,white,game_177,1328,draw,0.4772727272727273,0
3,3,2,31,393.1794871794872,60.682051282051276,black,game_177,1303,draw,0.4883720930232558,0
5,8,1,14,248.75,75.125,white,game_178,1333,draw,0.6551724137931034,0
7,7,0,14,232.35714285714286,76.7642857142857,black,game_178,1303,draw,0.25,0
62,12,1,0,12.533333333333333,98.74666666666667,white,game_179,1333,draw,0.5066666666666667,0
59,12,3,0,19.445945945945947,98.05540540540541,black,game_179,1303,draw,0.6621621621621622,0
3,3,2,8,271.8125,72.81875,white,game_180,1335,draw,0.3157894736842105,0
4,3,1,7,261.4,73.86,black,game_180,1303,draw,0.0,0
6,10,5,23,272.15909090909093,72.7840909090909,white,game_181,1336,draw,0.1590909090909091,0
14,10,2,18,208.4090909090909,79.1590909090909,black,game_181,1303,draw,0.045454545454545456,0
6,6,5,0,73.52941176470588,92.6470588235294,white,game_182,1337,draw,0.0,0
4,9,3,0,61.3125,93.86875,black,game_182,1303,draw,0.21052631578947367,0
17,6,15,9,138.2340425531915,86.17659574468085,white,game_183,1343,draw,0.2830188679245283,0
15,8,15,9,148.9787234042553,85.10212765957446,black,game_183,1303,draw,0.7924528301886793,1
4,5,10,18,267.0810810810811,73.2918918918919,white,game_184,1345,draw,0.022727272727272728,0
3,8,8,18,266.2972972972973,73.37027027027027,black,game_184,1303,draw,0.7045454545454546,1
9,3,3,45,362.3833333333333,63.76166666666666,white,game_185,1346,draw,0.6666666666666666,0
7,2,4,46,381.9491525423729,61.80508474576271,black,game_185,1303,draw,0.4153846153846154,0
12,4,9,49,321.64864864864865,67.83513513513513,white,game_186,1352,draw,0.13414634146341464,0
17,4,11,41,288.958904109589,71.1041095890411,black,game_186,1303,draw,0.5365853658536586,0
2,5,1,28,398.8888888888889,60.11111111111111,white,game_187,1198,draw,0.41304347826086957,0
2,6,0,29,398.64864864864865,60.13513513513513,black,game_187,1152,draw,0.4,0
2,7,15,7,212.5483870967742,78.74516129032259,white,game_188,1203,draw,0.05263157894736842,0
2,7,13,9,213.51612903225808,78.64838709677419,black,game_188,1152,draw,0.4594594594594595,0
1,2,8,28,395.46153846153845,60.45384615384615,white,game_189,1212,draw,0.06382978723404255,0
2,1,8,28,394.9230769230769,60.50769230769231,black,game_189,1152,draw,0.08695652173913043,0
2,9,4,43,387.3103448275862,61.26896551724138,white,game_190,1229,draw,0.47540983606557374,0
2,8,4,43,393.35087719298247,60.66491228070175,black,game_190,1152,draw,0.6557377049180327,0
0,6,14,52,383.8333333333333,61.61666666666667,white,game_191,1235,draw,0.36363636363636365,0
4,4,16,51,358.68,64.132,black,game_191,1152,draw,0.6880733944954128,0
3,12,10,20,259.5111111111111,74.04888888888888,white,game_192,1235,draw,0.11666666666666667,0
10,10,9,20,236.55102040816325,76.34489795918367,black,game_192,1152,draw,0.1016949152542373,0
4,9,0,9,237.72727272727272,76.22727272727272,white,game_193,1256,draw,0.5217391304347826,0
2,8,2,10,265.04545454545456,73.49545454545455,black,game_193,1152,draw,0.09090909090909091,0
1,4,13,12,271.93333333333334,72.80666666666667,white,game_194,1265,draw,0.38235294117647056,0
2,2,11,15,286.8666666666667,71.31333333333333,black,game_194,1152,draw,0.0,0
0,3,4,11,308.44444444444446,69.15555555555555,white,game_195,1463,draw,0.18181818181818182,0
0,5,2,10,281.2352941176471,71.87647058823529,black,game_195,1152,draw,0.45454545454545453,0
15,16,7,9,139.95744680851064,86.00425531914894,white,game_196,1733,draw,0.46551724137931033,0
16,14,8,9,143.63829787234042,85.63617021276596,black,game_196,1152,draw,0.2982456140350877,0
1,3,5,28,395.6216216216216,60.43783783783783,white,game_197,999,draw,0.5263157894736842,0
3,1,5,28,394.94594594594594,60.505405405405405,black,game_197,1153,draw,0.21621621621621623,0
6,3,35,24,279.11764705882354,72.08823529411765,white,game_198,1029,draw,0.84,1
7,2,34,24,279.23880597014926,72.07611940298507,black,game_198,1153,draw,0.7972972972972973,1
1,10,7,3,147.95238095238096,85.20476190476191,white,game_199,1039,draw,0.391304347826087,0
2,7,7,5,168.47619047619048,83.15238095238095,black,game_199,1153,draw,0.045454545454545456,0
21,16,16,7,122.33333333333333,87.76666666666667,white,game_200,1049,draw,0.22535211267605634,0
18,15,18,9,142.05,85.795,black,game_200,1153,draw,0.4225352112676056,0
2,2,0,11,368.8,63.12,white,game_201,1051,draw,0.125,0
1,2,0,11,394.2142857142857,60.57857142857142,black,game_201,1153,draw,0.0625,0
3,8,16,17,269.95454545454544,73.00454545454545,white,game_202,1074,draw,0.3829787234042553,0
4,8,17,16,261.73333333333335,73.82666666666667,black,game_202,1153,draw,0.043478260869565216,0
7,16,12,0,112.8,88.72,white,game_203,1090,draw,0.0,0
11,15,8,0,84.73529411764706,91.5264705882353,black,game_203,1153,draw,0.3235294117647059,0
3,7,3,11,268.2083333333333,73.17916666666667,white,game_204,1095,draw,0.5384615384615384,0
6,8,3,7,191.70833333333334,80.82916666666667,black,game_204,1153,draw,0.28,0
1,2,6,26,404.37142857142857,59.56285714285714,white,game_205,1099,draw,0.46153846153846156,0
1,2,6,26,399.6,60.03999999999999,black,game_205,1153,draw,0.42105263157894735,0
2,4,16,1,180.1304347826087,81.98695652173913,white,game_206,1105,draw,0.0,0
2,7,13,0,153.72727272727272,84.62727272727273,black,game_206,1153,draw,0.2608695652173913,0
3,4,16,31,316.3703703703704,68.36296296296297,white,game_207,1106,draw,0.14516129032258066,0
5,4,15,32,319.92857142857144,68.00714285714285,black,game_207,1153,draw,0.4918032786885246,0
10,6,9,10,186.05714285714285,81.39428571428572,white,game_208,1109,draw,0.4444444444444444,0
9,5,10,11,206.34285714285716,79.36571428571429,black,game_208,1153,draw,0.45714285714285713,0
4,3,5,34,384.10869565217394,61.589130434782604,white,game_209,1110,draw,0.27586206896551724,0
3,3,5,35,387.7391304347826,61.22608695652173,black,game_209,1153,draw,0.08771929824561403,0
2,25,6,1,92.41176470588235,90.75882352941177,white,game_210,1113,draw,0.14285714285714285,0
5,21,6,1,92.15151515151516,90.78484848484848,black,game_210,1153,draw,0.6285714285714286,0
0,4,3,14,355.0,64.5,white,game_211,1115,draw,0.06451612903225806,0
7,4,4,13,261.60714285714283,73.83928571428572,black,game_211,1153,draw,0.06451612903225806,0
2,13,10,11,212.22222222222223,78.77777777777777,white,game_212,1115,draw,0.43902439024390244,0
7,9,9,11,207.02777777777777,79.29722222222222,black,game_212,1153,draw,0.1,0
2,4,2,46,415.18518518518516,58.48148148148148,white,game_213,1131,draw,0.6,0
3,2,3,47,414.6727272727273,58.53272727272727,black,game_213,1153,draw,0.4,0
1,2,4,20,395.18518518518516,60.48148148148148,white,game_214,1133,draw,0.1,0
2,2,4,19,386.18518518518516,61.38148148148148,black,game_214,1153,draw,0.23076923076923078,0
9,5,10,13,212.05405405405406,78.7945945945946,white,game_215,1137,draw,0.2702702702702703,0
9,2,6,20,260.94594594594594,73.9054054054054,black,game_215,1153,draw,0.4594594594594595,0
6,12,13,12,199.0,80.1,white,game_216,1140,draw,0.5,0
3,13,15,12,212.95348837209303,78.7046511627907,black,game_216,1153,draw,0.56,0
2,12,31,27,259.06944444444446,74.09305555555555,white,game_217,1141,draw,0.625,0
3,7,31,31,271.8611111111111,72.8138888888889,black,game_217,1153,draw,0.5189873417721519,0
0,2,5,21,383.82142857142856,61.61785714285714,white,game_218,1143,draw,0.08571428571428572,0
0,4,5,19,358.89285714285717,64.11071428571428,black,game_218,1153,draw,0.34285714285714286,0
3,5,7,1,120.375,87.9625,white,game_219,1147,draw,0.125,0
2,8,5,0,106.66666666666667,89.33333333333333,black,game_219,1153,draw,0.3125,0
7,9,10,22,254.22916666666666,74.57708333333333,white,game_220,1153,draw,0.38,0
9,8,9,22,251.25,74.875,black,game_220,1153,draw,0.52,0
0,10,15,7,192.625,80.7375,white,game_221,1153,draw,0.5555555555555556,0
2,10,13,6,171.90322580645162,82.80967741935484,black,game_221,1153,draw,0.4,0
9,10,10,11,188.525,81.1475,white,game_222,1154,draw,0.1,0
9,10,8,12,186.89743589743588,81.31025641025641,black,game_222,1153,draw,0.475,0
5,14,13,2,111.58823529411765,88.84117647058824,white,game_223,1154,draw,0.45714285714285713,0
7,14,10,2,103.63636363636364,89.63636363636364,black,game_223,1153,draw,0.7142857142857143,1
2,4,6,2,162.35714285714286,83.7642857142857,white,game_224,1155,draw,0.07142857142857142,0
3,3,4,2,156.0,84.4,black,game_224,1153,draw,0.07142857142857142,0
1,3,10,37,369.0980392156863,63.09019607843137,white,game_225,1156,draw,0.6610169491525424,0
2,2,9,37,359.24,64.076,black,game_225,1153,draw,0.6610169491525424,0
11,4,18,39,303.9166666666667,69.60833333333333,white,game_226,1156,draw,0.375,0
12,4,19,37,295.4583333333333,70.45416666666667,black,game_226,1153,draw,0.5875,0
9,18,5,28,269.26666666666665,73.07333333333334,white,game_227,1158,draw,0.49230769230769234,0
10,16,5,28,275.03389830508473,72.49661016949153,black,game_227,1153,draw,0.6461538461538462,0
9,13,0,27,275.3265306122449,72.4673469387755,white,game_228,1158,draw,0.509090909090909,0
11,11,0,26,268.3125,73.16875,black,game_228,1153,draw,0.7037037037037037,1
2,5,2,20,364.3448275862069,63.565517241379304,white,game_229,1163,draw,0.41025641025641024,0
3,6,0,21,362.93333333333334,63.70666666666666,black,game_229,1153,draw,0.3157894736842105,0
3,3,4,9,239.73684210526315,76.02631578947368,white,game_230,1166,draw,0.38095238095238093,0
5,0,1,12,266.05555555555554,73.39444444444445,black,game_230,1153,draw,0.3333333333333333,0
2,3,5,47,418.10526315789474,58.189473684210526,white,game_231,1166,draw,0.5230769230769231,0
5,3,3,47,407.86206896551727,59.21379310344827,black,game_231,1153,draw,0.21875,0
0,6,0,19,394.68,60.532,white,game_232,1168,draw,0.25,0
1,5,0,18,383.2916666666667,61.67083333333333,black,game_232,1153,draw,0.027777777777777776,0
7,14,4,7,146.90625,85.309375,white,game_233,1174,draw,0.06060606060606061,0
12,9,4,6,120.09677419354838,87.99032258064516,black,game_233,1153,draw,0.15151515151515152,0
14,9,21,18,227.2258064516129,77.27741935483871,white,game_234,1176,draw,0.581081081081081,0
14,8,21,18,232.44262295081967,76.75573770491803,black,game_234,1153,draw,0.7432432432432432,1
14,18,4,15,168.33333333333334,83.16666666666666,white,game_235,1188,draw,0.1568627450980392,0
13,17,6,14,165.14,83.486,black,game_235,1153,draw,0.12,0
5,10,3,8,189.53846153846155,81.04615384615384,white,game_236,1199,draw,0.3333333333333333,0
8,7,3,7,179.92,82.008,black,game_236,1153,draw,0.14814814814814814,0
2,9,10,12,241.24242424242425,75.87575757575758,white,game_237,1201,draw,0.1891891891891892,0
3,8,10,12,241.57575757575756,75.84242424242424,black,game_237,1153,draw,0.3888888888888889,0
3,8,9,8,189.75,81.025,white,game_238,1203,draw,0.0,0
6,9,5,7,182.66666666666666,81.73333333333333,black,game_238,1153,draw,0.42857142857142855,0
3,10,7,10,216.96666666666667,78.30333333333333,white,game_239,1209,draw,0.59375,0
6,7,8,9,200.43333333333334,79.95666666666666,black,game_239,1153,draw,0.0967741935483871,0
2,6,6,1,116.06666666666666,88.39333333333333,white,game_240,1211,draw,0.47619047619047616,0
3,6,5,1,109.93333333333334,89.00666666666666,black,game_240,1153,draw,0.15,0
1,7,18,28,322.1296296296296,67.78703703703704,white,game_241,1213,draw,0.08196721311475409,0
3,9,13,29,316.55555555555554,68.34444444444445,black,game_241,1153,draw,0.05,0
1,4,2,12,352.05263157894734,64.79473684210527,white,game_242,1215,draw,0.041666666666666664,0
2,3,2,12,348.36842105263156,65.16315789473684,black,game_242,1153,draw,0.25,0
1,2,14,16,309.6969696969697,69.03030303030303,white,game_243,1225,draw,0.6176470588235294,0
3,2,14,14,276.030303030303,72.3969696969697,black,game_243,1153,draw,0.2727272727272727,0
5,9,2,27,326.6046511627907,67.33953488372093,white,game_244,1234,draw,0.37735849056603776,0
5,8,2,28,340.30232558139534,65.96976744186045,black,game_244,1153,draw,0.22641509433962265,0
2,7,1,34,393.4318181818182,60.65681818181818,white,game_245,1240,draw,0.7884615384615384,1
1,7,2,33,389.95348837209303,61.004651162790694,black,game_245,1153,draw,0.13725490196078433,0
2,10,6,27,318.3333333333333,68.16666666666667,white,game_246,1244,draw,0.5294117647058824,0
4,5,7,29,328.35555555555555,67.16444444444444,black,game_246,1153,draw,0.08,0
2,7,3,40,378.38461538461536,62.16153846153846,white,game_247,1252,draw,0.44642857142857145,0
3,8,4,37,370.3269230769231,62.96730769230769,black,game_247,1153,draw,0.2909090909090909,0
3,13,6,26,291.9166666666667,70.80833333333334,white,game_248,1262,draw,0.7924528301886793,1
1,13,8,25,291.2340425531915,70.87659574468086,black,game_248,1153,draw,0.75,1
6,1,0,29,406.0833333333333,59.391666666666666,white,game_249,1268,draw,0.7560975609756098,1
6,0,1,28,404.3142857142857,59.56857142857143,black,game_249,1153,draw,0.55,0
1,7,2,19,327.58620689655174,67.24137931034483,white,game_250,1277,draw,0.375,0
3,4,2,19,349.0357142857143,65.09642857142856,black,game_250,1153,draw,0.65625,0
6,6,3,24,317.20512820512823,68.27948717948718,white,game_251,1395,draw,0.3695652173913043,0
7,6,2,23,302.60526315789474,69.73947368421052,black,game_251,1153,draw,0.28888888888888886,0
1,4,2,22,369.7586206896552,63.02413793103448,white,game_252,2083,draw,0.0,0
1,5,2,21,354.6551724137931,64.5344827586207,black,game_252,1153,draw,0.16666666666666666,0
3,5,9,20,321.64864864864865,67.83513513513513,white,game_253,1025,draw,0.6341463414634146,0
2,5,11,19,316.4054054054054,68.35945945945946,black,game_253,1154,draw,0.325,0
0,8,7,6,195.95238095238096,80.4047619047619,white,game_254,1038,draw,0.0,0
1,9,3,7,188.4,81.16,black,game_254,1154,draw,0.23809523809523808,0
3,3,10,35,372.37254901960785,62.76274509803921,white,game_255,1040,draw,0.631578947368421,0
2,3,10,35,380.26,61.974,black,game_255,1154,draw,0.7017543859649122,1
8,17,3,15,189.06976744186048,81.09302325581395,white,game_256,1041,draw,0.44680851063829785,0
8,18,3,15,188.79545454545453,81.12045454545455,black,game_256,1154,draw,0.21739130434782608,0
17,9,10,13,177.20408163265307,82.2795918367347,white,game_257,1053,draw,0.7068965517241379,1
18,10,7,15,182.56,81.744,black,game_257,1154,draw,0.6842105263157895,0
3,8,16,15,244.14285714285714,75.58571428571429,white,game_258,1062,draw,0.5102040816326531,0
4,7,12,19,276.45238095238096,72.3547619047619,black,game_258,1154,draw,0.2916666666666667,0
5,4,11,4,178.5,82.15,white,game_259,1066,draw,0.12,0
2,6,11,4,191.95652173913044,80.80434782608695,black,game_259,1154,draw,0.56,0
4,5,5,21,330.4,66.96000000000001,white,game_260,1076,draw,0.5263157894736842,0
7,2,5,21,325.42857142857144,67.45714285714286,black,game_260,1154,draw,0.08108108108108109,0
5,3,1,18,318.55555555555554,68.14444444444445,white,game_261,1082,draw,0.037037037037037035,0
